plot_iteration,tnc_solver_iteration,tnc_stage,tnc_objective,tnc_objective_gap_pct_vs_sqp,tnc_l2_h,tnc_max_abs_h,tnc_load_supplied_pct,qhdsb_solver_iteration,qhdsb_stage,qhdsb_objective,qhdsb_objective_gap_pct_vs_sqp,qhdsb_l2_h,qhdsb_max_abs_h,qhdsb_load_supplied_pct,objective_delta_tnc_minus_qhdsb,objective_gap_delta_pct_tnc_minus_qhdsb,l2_delta_tnc_minus_qhdsb,l2_ratio_tnc_over_qhdsb,max_abs_delta_tnc_minus_qhdsb,max_abs_ratio_tnc_over_qhdsb,lower_l2_method,lower_objective_method,both_l2_le_1e_3,tnc_l2_le_1e_3,qhdsb_l2_le_1e_3,both_max_abs_le_1e_5
147,147,rho=1e+02,0.2505330863695077,-52.88168789634864,0.05295236310892219,0.017810652694987772,82.34810924290905,146,,0.5388763129956897,1.3476609773891424,0.0028694058424069235,0.0013281739752695199,99.74885661666667,-0.288343226626182,-54.22934887373778,0.05008295726651527,18.454121172522786,0.016482478719718252,13.409879297908653,QHD-SB coarse-only,Truncated Newton,False,False,False,False
148,148,rho=1e+02,0.2505366309305779,-52.88102126290236,0.05295169356577661,0.017808297965561548,82.34827564293654,147,,0.5388763129956897,1.3476609773891424,0.0028306423010998312,0.0013921739752693618,99.58885661666667,-0.28833968206511185,-54.2286822402915,0.05012105126467677,18.706600104577856,0.016416123990292186,12.791718766410604,QHD-SB coarse-only,Truncated Newton,False,False,False,False
149,149,rho=1e+02,0.2505417806616485,-52.880052741581075,0.05295072090307872,0.017807274308677123,82.34906399564079,148,,0.5396510439821357,1.4933663488620796,0.0020070837726810305,0.0012822669711760604,100.05552328333334,-0.2891092633204872,-54.37341909044316,0.05094363713039769,26.381918694080216,0.016525007337501063,13.887337589569803,QHD-SB coarse-only,Truncated Newton,False,False,False,False
150,150,rho=1e+02,0.2505388007163007,-52.88061318649869,0.052951283606149445,0.017807365784226092,82.34905313951177,149,,0.5385945943169822,1.2946775219057738,0.0026013244126877953,0.0010605609620261691,99.77552328333334,-0.2880557936006815,-54.17529070840447,0.05034995919346165,20.35550942738357,0.016746804822199923,16.790515983358155,QHD-SB coarse-only,Truncated Newton,False,False,False,False
151,151,rho=1e+02,0.2505376710051816,-52.880825653769456,0.05295149693344001,0.017807389028857118,82.34936421267393,150,,0.5384537353136284,1.268185857356352,0.0025997174912758304,0.0010605609620261691,99.74885661666667,-0.2879160643084468,-54.149011511125806,0.05035177944216418,20.36817350775052,0.01674682806683095,16.790537900656506,QHD-SB coarse-only,Truncated Newton,False,False,False,False
152,152,rho=1e+02,0.2505377584309273,-52.880809211415944,0.052951480420982674,0.017807378647542615,82.34934084502041,151,,0.5384537353136284,1.268185857356352,0.0025997174912758304,0.0010605609620261691,99.74885661666667,-0.2879159768827011,-54.148995068772294,0.05035176292970685,20.368167156115238,0.016746817685516446,16.790528112143754,QHD-SB coarse-only,Truncated Newton,False,False,False,False
153,153,rho=1e+02,0.2505356432785797,-52.88120701279981,0.05295187984630865,0.017807212207642698,82.34899837573194,152,,0.5384537353136284,1.268185857356352,0.0025997174912758304,0.0010605609620261691,99.74885661666667,-0.2879180920350487,-54.14939287015616,0.050352162355032815,20.368320797934903,0.01674665124561653,16.790371176422113,QHD-SB coarse-only,Truncated Newton,False,False,False,False
154,154,rho=1e+02,0.25053597178815773,-52.881145229276314,0.052951817799720836,0.017807227722404256,82.3489747166443,153,,0.5384537353136284,1.268185857356352,0.0025997174912758304,0.0010605609620261691,99.74885661666667,-0.28791776352547066,-54.149331086632664,0.050352100308445,20.368296931269384,0.016746666760378087,16.790385805247908,QHD-SB coarse-only,Truncated Newton,False,False,False,False
155,155,rho=1e+02,0.25053637886195584,-52.88106867000606,0.05295174092076161,0.01780720732150809,82.34916171354116,154,,0.5388763129956897,1.3476609773891424,0.0023426693149014117,0.0010561739752694699,99.66885661666667,-0.2883399341337339,-54.2287296473952,0.0506090716058602,22.603164938364344,0.01675103334623862,16.860108029990798,QHD-SB coarse-only,Truncated Newton,False,False,False,False
156,156,rho=1e+02,0.25053508347387593,-52.88131229650956,0.05295198555134256,0.017807234697403418,82.34900640418613,155,,0.5382424472285977,1.2284484395225448,0.001786304881364076,0.0010102669711760104,99.78885661666666,-0.2877073637547218,-54.10976073603211,0.05116568066997849,29.643307871894095,0.016796967726227408,17.626266329062254,QHD-SB coarse-only,Truncated Newton,False,False,False,False
157,157,rho=1e+02,0.25053416928372024,-52.88148423027569,0.05295215819119566,0.017807173267832543,82.34906724640895,156,,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,-0.28721527437313915,-54.01721239680754,0.05103424383545655,27.609240231579264,0.01680849894783254,17.83081121764749,QHD-SB coarse-only,Truncated Newton,False,False,False,False
158,158,rho=1e+02,0.25053542708124354,-52.88124767351137,0.052951920647509775,0.017807196527927727,82.34915562516332,157,,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,-0.28721401657561585,-54.016975840043216,0.05103400629177066,27.609116376368956,0.016808522207927723,17.83083450861905,QHD-SB coarse-only,Truncated Newton,False,False,False,False
159,159,rho=1e+02,0.25053543563239056,-52.88124606527822,0.05295191903218104,0.017807208844835637,82.34913454304636,158,,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,-0.28721400802446884,-54.01697423181007,0.05103400467644193,27.60911553413701,0.016808534524835633,17.830846841876912,QHD-SB coarse-only,Truncated Newton,False,False,False,False
160,160,rho=1e+02,0.2505347053660746,-52.881383408080694,0.0529520569378405,0.01780708758501226,82.34904817707816,159,,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,-0.2872147382907848,-54.01711157461254,0.051034142582101386,27.60918743810866,0.016808413265012256,17.830725421088424,QHD-SB coarse-only,Truncated Newton,False,False,False,False
161,161,rho=1e+02,0.25053112063123467,-52.88205759709679,0.05295273388920859,0.01780697701409867,82.34871627660957,160,,0.5377494436568594,1.1357281665318464,0.00191791435573911,0.0009986743200000037,99.61552328333335,-0.2872183230256247,-54.01778576362864,0.05103481953346948,27.609540400359588,0.016808302694098665,17.830614703398606,QHD-SB coarse-only,Truncated Newton,False,False,False,False
162,162,rho=1e+02,0.25053363061723505,-52.881585538473885,0.05295225985904699,0.017806929780839253,82.34884648010807,161,,0.5378903015402132,1.1622196204404078,0.0021663475929335264,0.0009986743200000037,99.72218995,-0.2873566709229782,-54.043805158914296,0.05078591226611346,24.44310415917258,0.01680825546083925,17.830567407439883,QHD-SB coarse-only,Truncated Newton,False,False,False,False
163,163,rho=1e+02,0.2505324835960854,-52.881801261280415,0.05295247643500568,0.017807223239726333,82.34901910585509,162,,0.5378903015402132,1.1622196204404078,0.0020829495325935792,0.0009986743200000037,99.80218995000001,-0.28735781794412785,-54.044020881720826,0.0508695269024121,25.421872016779997,0.01680854891972633,17.830861255875956,QHD-SB coarse-only,Truncated Newton,False,False,False,False
164,164,rho=1e+02,0.2505328308981643,-52.88173594340968,0.05295241084677613,0.017807199069516055,82.34901552746412,163,,0.5376790147991825,1.1224824553756507,0.0017033341450487958,0.0009184663272689964,99.76218995000002,-0.28714618390101815,-54.00421839878533,0.051249076701727334,31.087506230469646,0.01688873274224706,19.38797160094554,QHD-SB coarse-only,Truncated Newton,False,False,False,False
165,165,rho=1e+02,0.25052982213686376,-52.88230180780731,0.05295297900556839,0.017807481026813232,82.34865120518631,164,,0.5374677285621519,1.082745385099293,0.0018395615567684672,0.0009525229973631477,99.72218995,-0.2869379064252881,-53.9650471929066,0.05111341744879992,28.785652108641674,0.016854958029450084,18.69506676070747,QHD-SB coarse-only,Truncated Newton,False,False,False,False
166,166,rho=1e+02,0.2505261319904901,-52.88299582180387,0.05295367581218488,0.01780814280469073,82.34814207146414,165,,0.5384537353136284,1.268185857356352,0.0018587598454341935,0.000935979871543674,99.90885661666667,-0.28792760332313827,-54.15118167916022,0.051094915966750684,28.488713021350677,0.016872162933147056,19.026202748698513,QHD-SB coarse-only,Truncated Newton,False,False,False,False
167,167,rho=1e+02,0.25052942250420573,-52.88237696760588,0.05295305429309088,0.017808593670177564,82.3480346767168,166,,0.5384537353136284,1.268185857356352,0.0018587598454341935,0.000935979871543674,99.90885661666667,-0.28792431280942266,-54.15056282496223,0.05109429444765668,28.48837864835702,0.01687261379863389,19.026684452953635,QHD-SB coarse-only,Truncated Newton,False,False,False,False
168,168,rho=1e+02,0.25052632419204623,-52.88295967403178,0.05295363935224272,0.01780934072849677,82.3476623874285,167,,0.5384537353136284,1.268185857356352,0.0018587598454341935,0.000935979871543674,99.90885661666667,-0.28792741112158216,-54.15114553138813,0.05109487950680852,28.488693406152805,0.016873360856953096,19.027482609347718,QHD-SB coarse-only,Truncated Newton,False,False,False,False
169,169,rho=1e+02,0.2505269113714939,-52.88284924189335,0.05295352845074166,0.017809292013658162,82.34802137076377,168,,0.5374677285621519,1.082745385099293,0.0018230901928621035,0.0009525229973631477,99.72218995,-0.28694081719065795,-53.96559462699264,0.05113043825787956,29.046027814788978,0.016856769016295015,18.696968013328082,QHD-SB coarse-only,Truncated Newton,False,False,False,False
170,170,rho=1e+02,0.25052814059152534,-52.88261805976118,0.05295329629861905,0.017808833895243736,82.34814723840226,169,,0.5375381572518287,1.095991064659363,0.001911561628922109,0.0007586743199999857,99.81552328333335,-0.2870100166603034,-53.978609124420544,0.05104173466969694,27.701589892489284,0.01705015957524375,23.473621586722576,QHD-SB coarse-only,Truncated Newton,False,False,False,False
171,171,rho=1e+02,0.25052741218573477,-52.88275505265052,0.052953433848499654,0.017808945121847886,82.34786723691684,170,,0.5375381572518287,1.095991064659363,0.0020053130849832894,0.0007586743199999857,99.81552328333335,-0.287010745066094,-53.97874611730989,0.05094812076351636,26.406566757599812,0.0170502708018479,23.473768193245583,QHD-SB coarse-only,Truncated Newton,False,False,False,False
172,172,rho=1e+02,0.2505247889763017,-52.88324840545502,0.052953929204362656,0.017809560530845203,82.34773243292906,171,,0.5375381572518287,1.095991064659363,0.001911561628922109,0.0007586743199999857,99.81552328333335,-0.28701336827552704,-53.979239470114386,0.05104236757544055,27.70192098604862,0.017050886210845217,23.474579356851752,QHD-SB coarse-only,Truncated Newton,False,False,False,False
173,173,rho=1e+02,0.2505264277387562,-52.88294019977283,0.052953619726648,0.017809311342637024,82.34798675629034,172,,0.5376085859975057,1.1092367547515192,0.0015477552016205497,0.0007285438351756213,99.82885661666667,-0.2870821582587495,-53.99217695452435,0.05140586452502745,34.2131751010779,0.017080767507461403,24.445078638739627,QHD-SB coarse-only,Truncated Newton,False,False,False,False
174,174,rho=1e+02,0.2505259667735804,-52.88302689451378,0.052953706773525615,0.017809413943172647,82.34780656601234,173,,0.5375381572518287,1.095991064659363,0.0018040870962152478,0.0009986743200000037,99.81552328333335,-0.28701219047824833,-53.97901795917315,0.05114961967731037,29.352078890545783,0.016810739623172644,17.83305486734913,QHD-SB coarse-only,Truncated Newton,False,False,False,False
175,175,rho=1e+02,0.2505254499803611,-52.88312408895845,0.05295380436108941,0.017809409207906246,82.3477474050228,174,,0.5375381572518287,1.095991064659363,0.0019541726350298027,0.0009986743200000037,99.81552328333335,-0.28701270727146766,-53.97911515361782,0.050999631726059605,27.09781286047014,0.016810734887906242,17.833050125796948,QHD-SB coarse-only,Truncated Newton,False,False,False,False
176,176,rho=1e+02,0.2505256555616893,-52.88308542482301,0.05295376553674191,0.017809343375025766,82.34768974675063,175,,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,-0.28715335923749313,-54.00556788019866,0.05089831463035498,25.76260292678256,0.016570669055025772,14.37774489021929,QHD-SB coarse-only,Truncated Newton,False,False,False,False
177,177,rho=1e+02,0.25052681662020243,-52.882867061978466,0.05295354627024233,0.017809108854534406,82.3479394863133,176,,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,-0.28715219817898,-54.00534951735412,0.050898095363855395,25.76249625116268,0.01657043453453441,14.377555558376711,QHD-SB coarse-only,Truncated Newton,False,False,False,False
178,178,rho=1e+02,0.2505259874372519,-52.88302300825134,0.05295370284661518,0.017809254906853755,82.3480229453549,177,,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,-0.28715302736193055,-54.005505463626996,0.05089825194022825,25.76257242733033,0.01657058058685376,14.37767346856262,QHD-SB coarse-only,Truncated Newton,False,False,False,False
179,179,rho=1e+02,0.25052282419412375,-52.883617926388226,0.05295430016386722,0.01780903387696453,82.3475089715419,178,,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,-0.2871561906050587,-54.00610038176388,0.05089884925748028,25.762863028896238,0.016570359556964537,14.377495027881597,QHD-SB coarse-only,Truncated Newton,False,False,False,False
180,180,rho=1e+02,0.25052181691477476,-52.883807367645,0.05295449030935178,0.01780755814718099,82.34796285117295,179,,0.5376790147991825,1.1224824553756507,0.0020554509063869346,0.0012386743199999939,99.84218994999999,-0.2871571978844077,-54.00628982302065,0.05089903940296485,25.76295553681456,0.016568883827180997,14.376303649518688,QHD-SB coarse-only,Truncated Newton,False,False,False,False
181,181,rho=1e+02,0.25052128943404733,-52.88390657211297,0.052954589909939405,0.01780738271348631,82.34803364571967,180,,0.5376790147991825,1.1224824553756507,0.0014379160969042843,0.0007987819791754891,99.84218995000002,-0.2871577253651351,-54.00638902748862,0.05151667381303512,36.8273156020343,0.01700860073431082,22.29317032398161,QHD-SB coarse-only,Truncated Newton,False,False,False,False
182,182,rho=1e+02,0.25052195547270184,-52.88378130874896,0.052954464108590345,0.017807180695877,82.34847390908368,181,,0.5377494436568594,1.1357281665318464,0.001650763588517521,0.0009649814031751358,99.77552328333334,-0.28722748818415755,-54.019509475280806,0.051303700520072826,32.07876916896771,0.016842199292701865,18.453392611800574,QHD-SB coarse-only,Truncated Newton,False,False,False,False
183,183,rho=1e+02,0.2505221333343525,-52.88374785791461,0.05295443052039488,0.01780723575653481,82.3484457275997,182,,0.5383128765342747,1.24169423493512,0.001614092424038605,0.0009809814031751518,99.88218995000003,-0.2877907431999222,-54.125442092849724,0.05134033809635627,32.80755781499681,0.01682625435335966,18.1524702699745,QHD-SB coarse-only,Truncated Newton,False,False,False,False
184,184,rho=1e+02,0.2505220521062156,-52.883763134670126,0.05295444584207583,0.017806841915740612,82.34881124979282,183,,0.5376790147991825,1.1224824553756507,0.0016570916186702514,0.0011791421071747354,99.76218995000002,-0.28715696269296687,-54.00624559004578,0.051297354223405575,31.956257122686804,0.016627699808565877,15.10152322386859,QHD-SB coarse-only,Truncated Newton,False,False,False,False
185,185,rho=1e+02,0.25052206856606235,-52.88376003903031,0.05295444273000085,0.01780677760770838,82.34887545793842,184,,0.5376790147991825,1.1224824553756507,0.0016570916186702514,0.0011791421071747354,99.76218995000002,-0.2871569462331201,-54.00624249440596,0.051297351111330595,31.956255244652457,0.016627635500533644,15.101468685885557,QHD-SB coarse-only,Truncated Newton,False,False,False,False
186,186,rho=1e+02,0.2505218404102559,-52.88380294879785,0.05295448579926658,0.017806567647765614,82.34891659522944,185,,0.5376790147991825,1.1224824553756507,0.0016570916186702514,0.0011791421071747354,99.76218995000002,-0.2871571743889266,-54.006285404173504,0.051297394180596326,31.956281235530234,0.01662742554059088,15.101290624274927,QHD-SB coarse-only,Truncated Newton,False,False,False,False
187,187,rho=1e+02,0.25052173634757074,-52.88382252009738,0.05295450544704496,0.017806432881432133,82.34896307351961,186,,0.5376790147991825,1.1224824553756507,0.0016570916186702514,0.0011791421071747354,99.76218995000002,-0.2871572784516117,-54.006304975473036,0.05129741382837471,31.956293092314834,0.016627290774257397,15.101176332424386,QHD-SB coarse-only,Truncated Newton,False,False,False,False
188,188,rho=1e+02,0.2505216412334793,-52.8838404084151,0.05295452340269343,0.017806311903008076,82.3488811372398,187,,0.5378198725705364,1.1489738882201284,0.0015474577384860008,0.0010511421071748295,99.78885661666668,-0.2872982313370571,-54.03281429663522,0.05140706566420743,34.22033577117459,0.016755169795833247,16.939966329449373,QHD-SB coarse-only,Truncated Newton,False,False,False,False
189,189,rho=1e+02,0.25052220759515625,-52.883733891520876,0.05295441643525712,0.01780644725471292,82.34885890665436,188,,0.5377494436568594,1.1357281665318464,0.0016244747732065683,0.0009412252353606654,99.85552328333333,-0.28722723606170314,-54.019462058052724,0.05132994166205055,32.59786935978687,0.016865222019352255,18.918369998749256,QHD-SB coarse-only,Truncated Newton,False,False,False,False
190,190,rho=1e+02,0.2505221903250614,-52.88373713954585,0.05295441969594599,0.017806468027965205,82.34881919121312,189,,0.5384537353136284,1.268185857356352,0.0016845384386034255,0.001233264091174302,99.98885661666668,-0.287931544988567,-54.1519229969022,0.05126988125734257,31.435566255079404,0.016573203936790903,14.438487389193389,QHD-SB coarse-only,Truncated Newton,False,False,False,False
191,191,rho=1e+02,0.2505223153691366,-52.883713622229834,0.052954396076816984,0.017806720350530353,82.34901175827392,190,,0.5377494436568594,1.1357281665318464,0.0016917909251260215,0.001217264091174508,99.85552328333333,-0.2872271282877228,-54.01944178876168,0.05126260515169096,31.300792131198133,0.016589456259355845,14.628477484576981,QHD-SB coarse-only,Truncated Newton,False,False,False,False
192,192,rho=1e+02,0.25052231477351644,-52.88371373424945,0.052954396189218614,0.01780671681497395,82.34902697738609,191,,0.5377494436568594,1.1357281665318464,0.0016917909251260215,0.001217264091174508,99.85552328333333,-0.28722712888334295,-54.019441900781295,0.05126260526409259,31.300792197637566,0.01658945272379944,14.628474580066424,QHD-SB coarse-only,Truncated Newton,False,False,False,False
193,193,rho=1e+04,0.3265299855562889,-38.588782848625144,0.045664374149083295,0.017818971082801602,94.08520672682933,192,,0.5377494436568594,1.1357281665318464,0.0017177225667700182,0.001265264091174334,99.85552328333333,-0.21121945810057047,-39.72451101515699,0.04394665158231328,26.58425465932485,0.016553706991627268,14.083203030177847,QHD-SB coarse-only,Truncated Newton,False,False,False,False
194,194,rho=1e+04,0.48411301176640403,-8.951794302310034,0.024355055462497957,0.012662646162817509,97.443081040576,193,,0.5377494436568594,1.1357281665318464,0.0017177225667700182,0.001265264091174334,99.85552328333333,-0.05363643189045536,-10.08752246884188,0.02263733289572794,14.178689815023429,0.011397382071643175,10.007907638526975,QHD-SB coarse-only,Truncated Newton,False,False,False,False
195,195,rho=1e+04,0.5451408848252194,2.5258528678772985,0.0037558944514663488,0.0016299488317154387,99.35302482527304,194,,0.5378903015402132,1.1622196204404078,0.0016494830328342357,0.001153264091174444,99.88218995000003,0.0072505832850061624,1.3636332474368906,0.0021064114186321132,2.277013086344245,0.00047668474054099463,1.4133352839032345,QHD-SB coarse-only,QHD-SB coarse-only,False,False,False,False
196,196,rho=1e+04,0.5463387120513548,2.751130885663966,0.0012670367486835084,0.0005597822906650562,99.85677635059459,195,,0.5378198725705364,1.1489738882201284,0.001698527488324402,0.0012393473551741696,99.86885661666668,0.00851883948081833,1.6021569974438377,-0.00043149073964089354,0.7459618742664216,-0.0006795650645091134,0.45167505972237154,Truncated Newton,QHD-SB coarse-only,False,False,False,False
197,197,rho=1e+04,0.5467543143799843,2.8292941355370305,0.0006505747665694281,0.0002386961640786639,99.79751654432484,196,,0.5378198725705364,1.1489738882201284,0.0016885841396319875,0.0012233473551741536,99.78885661666668,0.008934441809447913,1.680320247316902,-0.0010380093730625595,0.3852782643755112,-0.0009846511910954897,0.19511724374037948,Truncated Newton,QHD-SB coarse-only,False,True,False,False
198,198,rho=1e+04,0.5467866715004753,2.8353796108096407,0.0006156486993837863,0.00020455797802465536,99.81293131039921,197,,0.5378903015402132,1.1622196204404078,0.0016104829834325163,0.0011133396790807826,99.88218995000003,0.008896369960262107,1.673159990369233,-0.0009948342840487298,0.38227581770011526,-0.0009087817010561272,0.18373366356038487,Truncated Newton,QHD-SB coarse-only,False,True,False,False
199,199,rho=1e+04,0.5467786502105303,2.833871029054702,0.0006046247137981455,0.00020446748386049318,99.82489483313324,198,,0.5378198725705364,1.1489738882201284,0.001493777516617822,0.0010994073192667209,99.86885661666668,0.008958777639993865,1.6848971408345736,-0.0008891528028196766,0.4047622266849506,-0.0008949398354062277,0.18597973678842547,Truncated Newton,QHD-SB coarse-only,False,True,False,False
200,200,rho=1e+04,0.546666219373525,2.8127259126756288,0.0006032893483808113,0.00021124276999626157,99.8048368277592,199,,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,0.009198490811373139,1.7299805275763358,-0.0010135195730112262,0.373135835904092,-0.0009741858612699883,0.17819948365058172,Truncated Newton,QHD-SB coarse-only,False,True,False,False
201,201,rho=1e+04,0.5467259126131103,2.823952552374287,0.0005754870509074664,0.00019975937463308918,99.81475607496915,200,,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,0.009258184050958462,1.741207167274994,-0.0010413218704845711,0.3559400515999036,-0.0009856692566331607,0.1685123586223073,Truncated Newton,QHD-SB coarse-only,False,True,False,False
202,202,rho=1e+04,0.5426386523032376,2.055252458824919,0.0007918416885322873,0.00030642338900876975,99.88577493984509,201,,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,0.005170923741085742,0.9725070737256258,-0.0008249672328597502,0.4897558876966913,-0.0008790052422574801,0.25849163832111494,Truncated Newton,QHD-SB coarse-only,False,True,False,False
203,203,rho=1e+04,0.5371353025471084,1.0202252886315266,0.0009665835711307957,0.00033722383195034997,99.79866337431909,202,,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,-0.00033242601504346325,-0.06252009646776635,-0.0006502253502612418,0.5978341400408579,-0.0008482047993158999,0.2844741750417607,Truncated Newton,Truncated Newton,False,True,False,False
204,204,rho=1e+04,0.5308122245099088,-0.16896999383545497,0.0011451578065327084,0.0004903759724498302,99.71811270900487,203,,0.5374677285621519,1.082745385099293,0.0016168089213920375,0.0011854286312662499,99.80218995000001,-0.006655504052243022,-1.251715378934748,-0.0004716511148593291,0.7082827113217265,-0.0006950526588164196,0.4136697558300249,Truncated Newton,Truncated Newton,False,False,False,False
205,205,rho=1e+04,0.5273512867117879,-0.8198762262468962,0.001138711344006279,0.0006587223746027382,99.75672591953165,204,,0.5374677285621519,1.082745385099293,0.0015883514385659219,0.0011694286312662339,99.80218995000001,-0.010116441850363977,-1.9026216113461891,-0.00044964009455964295,0.716913975306617,-0.0005107062566634957,0.563285656765122,Truncated Newton,Truncated Newton,False,False,False,False
206,206,rho=1e+04,0.5277014807555556,-0.7540144572877772,0.0010495561299881592,0.000667682738601294,99.75804143214162,205,,0.537397299928475,1.069499716071265,0.0014937338753305892,0.0010593977231736496,99.86885661666668,-0.009695819172919395,-1.823514173359042,-0.00044417774534242995,0.7026393036416037,-0.00039171498457235554,0.6302474736316305,Truncated Newton,Truncated Newton,False,False,False,False
207,207,rho=1e+04,0.5280186921260884,-0.6943558126904281,0.0009847719349066386,0.0006723381007082141,99.76310196031118,206,,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,-0.009308179224709612,-1.750609870265707,-0.0006423553383533183,0.6052212086234924,-0.0004570267264650818,0.595324101239295,Truncated Newton,Truncated Newton,False,True,False,False
208,208,rho=1e+04,0.5287839014202224,-0.5504412069667008,0.0008698898844272518,0.0006556693862349583,99.81463384495127,207,,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,-0.008542969930575683,-1.6066952645419796,-0.0007572373888327051,0.5346169895391302,-0.0004736954409383376,0.5805647302440284,Truncated Newton,Truncated Newton,False,True,False,False
209,209,rho=1e+04,0.5292878013276909,-0.4556716359963908,0.0006426583719455801,0.00036629733612913995,99.83531444540398,208,,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,-0.008039070023107109,-1.5119256935716696,-0.000984468901314377,0.394965029784063,-0.0007630674910441559,0.3243392456678069,Truncated Newton,Truncated Newton,False,True,False,False
210,210,rho=1e+04,0.529339906028887,-0.44587218950968843,0.0006221060180879865,0.00027919721498792516,99.83099952627853,209,,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,-0.00798696532191101,-1.5021262470849672,-0.0010050212551719704,0.38233396262948394,-0.0008501676121853707,0.24721614156050178,Truncated Newton,Truncated Newton,False,True,False,False
211,211,rho=1e+04,0.5289188317628594,-0.5250645587612568,0.0006761451010767466,0.0002824582845398771,99.81195731601534,210,,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,-0.008408039587938676,-1.5813186163365356,-0.0009509821721832102,0.4155453062513585,-0.0008469065426334188,0.25010366689641483,Truncated Newton,Truncated Newton,False,True,False,False
212,212,rho=1e+04,0.5287012807573144,-0.5659798579190412,0.0006182175577171352,0.0002036881607432317,99.81142592009802,211,,0.5374677285621519,1.082745385099293,0.0012333702022412356,0.0007854286312662939,99.88218995,-0.008766447804837485,-1.6487252430183341,-0.0006151526445241004,0.5012424952327635,-0.0005817404705230622,0.25933376074518566,Truncated Newton,Truncated Newton,False,True,False,False
213,213,rho=1e+04,0.5286438758387285,-0.5767761280221606,0.0006259456299537668,0.00020592159922705466,99.81159309534678,212,,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,-0.008330853463684895,-1.5668020510981373,-0.0006869074073990774,0.47678271074109324,-0.0005014761239464649,0.2910973452151522,Truncated Newton,Truncated Newton,False,True,False,False
214,214,rho=1e+04,0.5290863780737847,-0.4935537532050116,0.0005440125548029681,0.0001819750346043758,99.83267020318958,213,,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,-0.007888351228628743,-1.4835796762809883,-0.0007688404825498762,0.41437429729368747,-0.0005254226885691438,0.25724571714480715,Truncated Newton,Truncated Newton,False,True,False,False
215,215,rho=1e+04,0.5290395860723779,-0.5023540284827765,0.0005450913042278954,0.0001862378969821746,99.8322856070345,214,,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,-0.007935143230035524,-1.4923799515587532,-0.0007677617331249488,0.4151959806003754,-0.0005211598261913449,0.26327183546290805,Truncated Newton,Truncated Newton,False,True,False,False
216,216,rho=1e+04,0.5288559920167436,-0.5368829689078036,0.0005395991292662819,0.00019469272347216737,99.82528965314671,215,,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,-0.008118737285669808,-1.5269088919837803,-0.0007732539080865623,0.41101259159539766,-0.0005127049997013522,0.27522384804793987,Truncated Newton,Truncated Newton,False,True,False,False
217,217,rho=1e+04,0.5288085298320823,-0.5458092870336939,0.0005452686423314969,0.00018974688405765106,99.81914107799719,216,,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,-0.008166199470331148,-1.5358352101096706,-0.0007675843950213473,0.41533105901247175,-0.0005176508391158685,0.2682322515916658,Truncated Newton,Truncated Newton,False,True,False,False
218,218,rho=1e+04,0.5288178431901471,-0.5440577031674998,0.0005434392500110272,0.0001885155552214246,99.81926711841155,217,,0.5365521606923522,0.9105525092343303,0.001139826671883333,0.0008554112232661559,99.94885661666667,-0.007734317502205101,-1.45461021240183,-0.0005963874218723058,0.47677358620947496,-0.0006668956680447313,0.220380034881503,Truncated Newton,Truncated Newton,False,True,False,False
