method,start_name,iteration,rank,objective,objective_gap_pct,l2_h,max_abs_h,load_supplied_pct,bus_l2_to_reference,branch_l2_to_reference,combined_l2_to_reference,pg_l2_to_reference,qg_l2_to_reference,logged_l2_h,logged_max_abs_h,step_norm,feasible
QCE coarse-only,QCE beam,205,1,0.537397299928475,1.069499716071265,0.0014937338753305892,0.0010593977231736496,99.86885661666668,0.02385304725417981,0.511535837445896,0.5120916723154013,0.0032298390455665626,0.5789436383809521,0.00149373359399714,0.00105939778600139,0.00266953793275166,False
QCE coarse-only,QCE beam,206,3,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,0.02366584708101841,0.508232024451175,0.5087827267073852,0.003189839045566578,0.5752146355306322,0.00162712706644387,0.00112936488998816,0.00557600869210228,False
QCE coarse-only,QCE beam,207,5,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,0.02366584708101841,0.508232024451175,0.5087827267073852,0.003189839045566578,0.5752146355306322,0.00162712706644387,0.00112936488998816,0.0,False
QCE coarse-only,QCE beam,208,6,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,0.02366584708101841,0.508232024451175,0.5087827267073852,0.003189839045566578,0.5752146355306322,0.00162712706644387,0.00112936488998816,0.0,False
QCE coarse-only,QCE beam,209,6,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,0.02366584708101841,0.508232024451175,0.5087827267073852,0.003189839045566578,0.5752146355306322,0.00162712706644387,0.00112936488998816,0.0,False
QCE coarse-only,QCE beam,210,6,0.537326871350798,1.0562540575752788,0.001627127273259957,0.001129364827173296,99.85552328333337,0.02366584708101841,0.508232024451175,0.5087827267073852,0.003189839045566578,0.5752146355306322,0.00162712706644387,0.00112936488998816,0.0,False
QCE coarse-only,QCE beam,211,1,0.5374677285621519,1.082745385099293,0.0012333702022412356,0.0007854286312662939,99.88218995,0.023916889295343188,0.5129139034376264,0.5134712162655162,0.003269839045566547,0.5803033681556492,0.00123337004731906,0.000785428694098922,0.00762572070613659,False
QCE coarse-only,QCE beam,212,2,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,0.023842958952026105,0.5117299808360628,0.5122851354256389,0.0029898390455665447,0.5792851559718609,0.00131285286396707,0.000707397786001485,0.00185452528998665,False
QCE coarse-only,QCE beam,213,2,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,0.023842958952026105,0.5117299808360628,0.5122851354256389,0.0029898390455665447,0.5792851559718609,0.00131285286396707,0.000707397786001485,0.0,False
QCE coarse-only,QCE beam,214,2,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,0.023842958952026105,0.5117299808360628,0.5122851354256389,0.0029898390455665447,0.5792851559718609,0.00131285286396707,0.000707397786001485,0.0,False
QCE coarse-only,QCE beam,215,2,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,0.023842958952026105,0.5117299808360628,0.5122851354256389,0.0029898390455665447,0.5792851559718609,0.00131285286396707,0.000707397786001485,0.0,False
QCE coarse-only,QCE beam,216,2,0.5369747293024134,0.9900259230759767,0.0013128530373528442,0.0007073977231735196,99.78885661666666,0.023842958952026105,0.5117299808360628,0.5122851354256389,0.0029898390455665447,0.5792851559718609,0.00131285286396707,0.000707397786001485,0.0,False
QCE coarse-only,QCE beam,217,6,0.5365521606923522,0.9105525092343303,0.001139826671883333,0.0008554112232661559,99.94885661666667,0.023768683828241887,0.5096311392823432,0.5101851119516778,0.002749839045566582,0.5769072068321552,0.00113982652112305,0.000855411286085905,0.0036255714826769,False
QCE coarse-only,QCE beam,218,8,0.5366225886540291,0.9237980518778333,0.0010369173545332318,0.000745364827173356,99.96218995000001,0.023704769326010344,0.5084259801847395,0.5089782838349908,0.0027898390455665667,0.5755517119512673,0.00103691733505301,0.00074536488998822,0.00234483968577811,False
QCE coarse-only,QCE beam,219,4,0.5350027597034605,0.6191532356843554,0.000982359850161602,0.0006354092353588747,99.97552328333333,0.023655399891251695,0.5075395677551714,0.5080905340400678,0.0018698390455665903,0.5745335001256122,0.000982359704682257,0.000635409298169964,0.00221913865524441,False
QCE coarse-only,QCE beam,220,1,0.5359183115572601,0.7913430993847559,0.0009464872754140424,0.0005253550952655228,99.90885661666667,0.023620532020429883,0.5063052283418857,0.5068559102735779,0.0023898390455665552,0.5731737496567428,0.000946487272957922,0.000525355158072394,0.00223474395490848,False
QCE coarse-only,QCE beam,221,10,0.5366930166717059,0.9370436050533559,0.0009699652725217977,0.00047929321117234913,100.05552328333334,0.023556544281651295,0.5047607736137901,0.5053101516471693,0.002829839045566551,0.5711353780983883,0.000969964853571863,0.000479293273974779,0.00292242677896299,False
QCE coarse-only,QCE beam,222,5,0.5368338728750598,0.9635347430005936,0.000954596516734663,0.00046329321117233313,100.08218995000001,0.023556544282194666,0.5047340985295138,0.5052835055658556,0.0029098390455665757,0.5714767239557159,0.000954596139227944,0.000463293273974763,0.00065931137408666,False
QCE coarse-only,QCE beam,223,3,0.5350731864331373,0.6323985466228699,0.0008582539619189769,0.00035332987535863225,99.90885661666667,0.023507192968286465,0.5040962212402993,0.5046440214547251,0.0019098390455665748,0.5708000574345437,0.00085825380379187,0.000353329938156399,0.00206682759803522,False
QCE coarse-only,QCE beam,224,1,0.5354253209215218,0.6986252592962261,0.0009595361431216795,0.00048721179535826664,99.97552328333333,0.023369006104094762,0.5009021126962032,0.5014469433048855,0.0021098390455665528,0.5670625033114056,0.000959536124074412,0.000487211858143155,0.0055557598179907,False
QCE coarse-only,QCE beam,225,10,0.5344393478820452,0.5131911273296152,0.001021239570625793,0.00048699124000001204,99.86885661666668,0.023359040259699988,0.5009552573649337,0.5014995659453967,0.0015498390455665478,0.5674038630194251,0.00102123956621523,0.000486991246773427,0.00124569030629611,False
QCE coarse-only,QCE beam,226,7,0.5354253209215218,0.6986252592962261,0.0009682942161576824,0.00048721179535826664,99.89552328333332,0.023369006104094762,0.5009018981798421,0.5014467290216001,0.0021098390455665528,0.5670625033114056,0.000968294220359609,0.000487211858143155,0.00135637175553021,False
QCE coarse-only,QCE beam,227,2,0.5353548939118449,0.6853798956974577,0.0008735795181868242,0.0005051266792650555,99.96218994999998,0.02329499914186578,0.4995294105992329,0.5000722838136868,0.0020698390455665683,0.5653695972508221,0.000873579438409279,0.000505126742045725,0.00272956635149251,False
QCE coarse-only,QCE beam,228,5,0.5350027597034605,0.6191532356843554,0.0006794968208931418,0.0003258882768932547,99.97552328333333,0.023369006086019536,0.500903929233059,0.501448757867208,0.0018698390455665903,0.5670625033114056,0.000679496967748265,0.000325888534612989,0.00262680976882608,False
QCE coarse-only,QCE beam,229,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.00558064377590974,False
QCE coarse-only,QCE beam,230,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,231,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,232,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,233,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,234,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,235,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,236,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,237,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,238,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,239,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,240,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,241,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,242,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,243,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,244,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,245,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,246,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,247,9,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,248,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,249,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,250,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,251,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,252,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,253,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,254,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,255,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,256,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,257,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,258,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,259,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,260,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,261,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,262,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,263,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,264,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,265,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,266,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,267,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,268,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,269,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,270,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,271,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,272,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,273,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,274,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,275,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,276,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,277,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,278,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,279,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,280,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,281,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,282,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,283,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,284,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,285,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,286,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,287,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,288,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,289,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,290,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,291,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,292,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,293,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,294,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,295,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,296,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,297,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,298,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,299,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,300,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,301,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,302,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,303,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,304,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,305,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,306,8,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
QCE coarse-only,QCE beam,307,7,0.5354957479871987,0.7118706334270142,0.0008684086033167836,0.000557054995357964,99.90885661666665,0.0231817387792122,0.497650848389594,0.4981904855732497,0.0021498390455665373,0.5633331752778823,0.00086840878467826,0.000557055058130196,0.0,False
