label,method,source,start_name,plot_iteration,solver_iteration,stage,objective,l2_h,max_abs_h,load_supplied_pct
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,38,37,,0.4310771701162675,0.05966599148621736,0.029407873730824,89.43910085499999
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,39,38,,0.3918082558645025,0.08434375279188187,0.04334491751178003,88.37554828
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,40,39,,0.38059177286421325,0.08464885133132243,0.04334491751178003,86.24844313000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,41,40,,0.38059177286421325,0.08018285865378723,0.04334491751178003,86.24844313000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,42,41,,0.40583086383880423,0.05399386012321574,0.029801202823076897,91.034429714
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,43,42,,0.4376423915987732,0.06079079725994746,0.02503827307436743,91.8959073
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,44,43,,0.48310730215658904,0.05253963499834949,0.02199056815310546,95.34181764333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,45,44,,0.47901450289746744,0.050187616518009785,0.0249445154384218,94.56648781666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,46,45,,0.5121716218876425,0.03077437792040652,0.012315398209999995,96.65987834333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,47,46,,0.5154880170960405,0.047561796100076464,0.02201264150005655,97.28789550666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,48,47,,0.5154880170960405,0.04078177190862858,0.02200527700321464,93.51979254999999
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,49,48,,0.5184728790033538,0.03255600110919761,0.012315398209999995,97.47630065333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,50,49,,0.5157864987530251,0.041710853177813784,0.019644999473983904,96.96760675666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,51,50,,0.5856588766994015,0.03586860855122068,0.020429784240999282,101.03715795000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,52,51,,0.5687232037882494,0.026554186944530007,0.00882807975727228,100.57933344000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,53,52,,0.5796100506999778,0.02357931064492029,0.010087190858999978,100.16729138666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,54,53,,0.5698118283176328,0.02933080959805319,0.014486027883098829,100.53812924
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,55,54,,0.5698118283176328,0.02963917936257812,0.014486027883098829,100.53812924
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,56,55,,0.5698118283176328,0.029615198119184363,0.014486027883098829,100.53812924
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,57,56,,0.5658928425908218,0.029413585685080946,0.014486027883098829,99.79645353333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,58,57,,0.5747108041280462,0.01622753711563451,0.008638268393375476,101.46522386666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,59,58,,0.5858226846499358,0.0218373325159662,0.01137400961438384,103.56787449333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,60,59,,0.5921729559177751,0.021159197258402956,0.01137400961438384,101.16484520666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,61,60,,0.5793141285201276,0.01970801014410064,0.009621690560105867,101.97586759333332
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,62,61,,0.572885414090733,0.016044408403927676,0.006205287296155604,100.75933401
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,63,62,,0.5670999697052027,0.021360100189652828,0.009882211688489906,102.29216632000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,64,63,,0.5670999697052027,0.02140136550126007,0.009904825361868763,102.29216632000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,65,64,,0.5670999697052027,0.02137233099402409,0.009904825361868763,102.29216632000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,66,65,,0.5670999697052027,0.021409966621195903,0.009887805244548131,102.29216632000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,67,66,,0.5670999697052027,0.021128015331194613,0.009900733431923103,102.29216632000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,68,67,,0.570224062772435,0.01576357038525477,0.005650800408108447,100.51846036333332
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,69,68,,0.5805343511593196,0.014412305869074068,0.0069728381466902245,102.46953691666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,70,69,,0.5746292211000738,0.01518968574691161,0.008149183331050386,101.35210216333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,71,70,,0.569567994093716,0.016416935837224506,0.006439205715696783,100.39430095
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,72,71,,0.5628201409480672,0.01448373202933997,0.005842535382616587,100.07503387666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,73,72,,0.5666157451400688,0.010401217553690462,0.004228943855218492,101.65540588333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,74,73,,0.5741315209650191,0.009660535674015942,0.005184514255452771,102.30192170333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,75,74,,0.5685971150814098,0.009760311911245522,0.004499680132531131,101.95280316
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,76,75,,0.567367294044263,0.011416242307118022,0.004969468168294244,101.02182038000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,77,76,,0.5685971150814098,0.01376334062311335,0.007080196970686181,101.25456607333332
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,78,77,,0.5612184447615791,0.010889534018842571,0.004820422628560472,99.85809190333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,79,78,,0.5584516017665504,0.008179618933914275,0.0039735201650181184,101.21965422000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,80,79,,0.5609417565817908,0.009112650486518416,0.0039527471156611815,100.55982017666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,81,80,,0.5649261498102013,0.011100212775574662,0.005646259655501029,100.74834418666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,82,81,,0.5559615169232512,0.007386444952365456,0.0031659135888330303,100.74834418666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,83,82,,0.5564097270346381,0.007606726802896799,0.004258844916181531,100.32416515999998
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,84,83,,0.5582025901334831,0.009149508327278368,0.004266976163181058,100.66350838333331
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,85,84,,0.5582025901334831,0.009149508327278368,0.004266976163181058,100.66350838333331
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,86,85,,0.551927727975083,0.009028053762242378,0.004385379865589192,100.49383677
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,87,86,,0.5507176270958113,0.008264559058105553,0.004946389955406361,99.34855339
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,88,87,,0.5518067171487198,0.009454587662301539,0.003957840617831332,99.55470439666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,89,88,,0.5525327846211837,0.011054784641722187,0.005197674091850679,99.69213840333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,90,89,,0.5518067171487198,0.008072417286095876,0.0043281911367740455,99.96700641333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,91,90,,0.5514799887254569,0.008567454336567153,0.0035440368315153847,99.90516111666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,92,91,,0.5514799887254569,0.00897235828664945,0.003558312773480621,99.5340893
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,93,92,,0.5508265355110165,0.00976137827743136,0.005992959986588747,99.41039869666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,94,93,,0.5508265355110165,0.01006471844894212,0.005992959986588747,99.41039869666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,95,94,,0.5495196435224263,0.007721911203403881,0.0037412134784967632,100.64730474333331
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,96,95,,0.5486375023282108,0.0072391739057110945,0.0031943460476036023,99.47842852333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,97,96,,0.5489021437554374,0.006865703484094255,0.002790436155219095,99.52852322333332
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,98,97,,0.5481876136914373,0.006069764934769592,0.0031354841678490064,99.66377890000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,99,98,,0.5492594109572327,0.006080142144984437,0.003492894600727242,99.6232021966667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,100,99,,0.5496881334764051,0.00600696236155805,0.002769970278342193,100.19127603666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,101,100,,0.5483376645333816,0.005996432232027193,0.003170115565209075,99.71652861000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,102,101,,0.5479518200347526,0.0064511717493877865,0.003170115565209075,99.64349054333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,103,102,,0.5479518200347526,0.00686269189100251,0.003181285009890622,99.64349054333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,104,103,,0.5479518200347526,0.0064033762219984644,0.003170115565209075,99.64349054333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,105,104,,0.5488199725021016,0.005901624831534496,0.003343873979159806,100.00502896666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,106,105,,0.5486637044287568,0.006377859780803596,0.002806644143271919,99.97544855
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,107,106,,0.5474135697821194,0.006299722102237394,0.0031711363903985657,99.56132272333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,108,107,,0.5475542090424196,0.005629557114314145,0.0031434275184705207,100.22688209333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,109,108,,0.546415037404423,0.005355116223340603,0.0030610166667204286,99.72371921000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,110,109,,0.5463011210462556,0.00520117655405404,0.0025917716166858895,100.21969405666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,111,110,,0.546403645756732,0.004979916829301101,0.002594886676129615,100.12265549333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,112,111,,0.5463113735066815,0.004439348794554656,0.002513809105713083,100.62919676
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,113,112,,0.5445674460325465,0.0044603998793967745,0.0024597272928494895,99.82746420333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,114,113,,0.5445674460325465,0.0044603998793967745,0.0024597272928494895,99.82746420333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,115,114,,0.5445674460325465,0.0044603998793967745,0.0024597272928494895,99.82746420333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,116,115,,0.5445674460325465,0.0044603998793967745,0.0024597272928494895,99.82746420333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,117,116,,0.5462283285602835,0.004459636087817462,0.002440862992849402,100.04754765000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,118,117,,0.5462283285602835,0.004459636087817462,0.002440862992849402,100.04754765000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,119,118,,0.5462283285602835,0.004459636087817462,0.002440862992849402,100.04754765000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,120,119,,0.5462283285602835,0.004459636087817462,0.002440862992849402,100.04754765000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,121,120,,0.5447335328893976,0.004144839454653483,0.0024597272928494895,99.95322617333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,122,121,,0.5433135003733344,0.0038484916064819396,0.0021858217949903835,100.10885661666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,123,122,,0.5422570070281809,0.0035629633198991165,0.0021079513871762323,99.90885661666665
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,124,123,,0.5410596631356737,0.0030453531011917514,0.002094052127083579,100.00218995000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,125,124,,0.5409892316459967,0.0032721366326449956,0.0020161739752693197,99.82885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,126,125,,0.5409892316459967,0.0033085889527777546,0.0020161739752693197,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,127,126,,0.5409892316459967,0.0033085889527777546,0.0020161739752693197,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,128,127,,0.5409892316459967,0.0033085889527777546,0.0020161739752693197,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,129,128,,0.5409892316459967,0.0033085889527777546,0.0020161739752693197,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,130,129,,0.5409892316459967,0.003086433246055632,0.0020161739752693197,99.74885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,131,130,,0.5409188002123199,0.0030263503229748094,0.0017260521270834328,99.97552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,132,131,,0.5407075062472891,0.003297693122225054,0.0017281739752694758,99.85552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,133,132,,0.5407075062472891,0.003297693122225054,0.0017281739752694758,99.85552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,134,133,,0.5407075062472891,0.003297693122225054,0.0017281739752694758,99.85552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,135,134,,0.5407075062472891,0.003297693122225054,0.0017281739752694758,99.85552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,136,135,,0.5407075062472891,0.003297693122225054,0.0017281739752694758,99.85552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,137,136,,0.5398623354271664,0.002838610201560931,0.0016481739752693958,99.77552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,138,137,,0.5403553507589047,0.002487806859789891,0.0016182669711761744,99.94885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,139,138,,0.5401440581378739,0.0026927230193889724,0.0014401451229901774,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,140,139,,0.5401440581378739,0.0026927230193889724,0.0014401451229901774,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,141,140,,0.5401440581378739,0.0026927230193889724,0.0014401451229901774,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,142,141,,0.5401440581378739,0.0026927230193889724,0.0014401451229901774,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,143,142,,0.5401440581378739,0.0026927230193889724,0.0014401451229901774,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,144,143,,0.5390171726710435,0.0028717473195217016,0.0013281739752695199,99.77552328333331
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,145,144,,0.5388763129956897,0.0028702917972882277,0.0013281739752695199,99.74885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,146,145,,0.5388763129956897,0.0028694058424069235,0.0013281739752695199,99.74885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,147,146,,0.5388763129956897,0.0028694058424069235,0.0013281739752695199,99.74885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,148,147,,0.5388763129956897,0.0028306423010998312,0.0013921739752693618,99.58885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,149,148,,0.5396510439821357,0.0020070837726810305,0.0012822669711760604,100.05552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,150,149,,0.5385945943169822,0.0026013244126877953,0.0010605609620261691,99.77552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,151,150,,0.5384537353136284,0.0025997174912758304,0.0010605609620261691,99.74885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,152,151,,0.5384537353136284,0.0025997174912758304,0.0010605609620261691,99.74885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,153,152,,0.5384537353136284,0.0025997174912758304,0.0010605609620261691,99.74885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,154,153,,0.5384537353136284,0.0025997174912758304,0.0010605609620261691,99.74885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,155,154,,0.5388763129956897,0.0023426693149014117,0.0010561739752694699,99.66885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,156,155,,0.5382424472285977,0.001786304881364076,0.0010102669711760104,99.78885661666666
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,157,156,,0.5377494436568594,0.00191791435573911,0.0009986743200000037,99.61552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,158,157,,0.5377494436568594,0.00191791435573911,0.0009986743200000037,99.61552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,159,158,,0.5377494436568594,0.00191791435573911,0.0009986743200000037,99.61552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,160,159,,0.5377494436568594,0.00191791435573911,0.0009986743200000037,99.61552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,161,160,,0.5377494436568594,0.00191791435573911,0.0009986743200000037,99.61552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,162,161,,0.5378903015402132,0.0021663475929335264,0.0009986743200000037,99.72218995
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,163,162,,0.5378903015402132,0.0020829495325935792,0.0009986743200000037,99.80218995000001
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,164,163,,0.5376790147991825,0.0017033341450487958,0.0009184663272689964,99.76218995000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,165,164,,0.5374677285621519,0.0018395615567684672,0.0009525229973631477,99.72218995
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,166,165,,0.5384537353136284,0.0018587598454341935,0.000935979871543674,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,167,166,,0.5384537353136284,0.0018587598454341935,0.000935979871543674,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,168,167,,0.5384537353136284,0.0018587598454341935,0.000935979871543674,99.90885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,169,168,,0.5374677285621519,0.0018230901928621035,0.0009525229973631477,99.72218995
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,170,169,,0.5375381572518287,0.001911561628922109,0.0007586743199999857,99.81552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,171,170,,0.5375381572518287,0.0020053130849832894,0.0007586743199999857,99.81552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,172,171,,0.5375381572518287,0.001911561628922109,0.0007586743199999857,99.81552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,173,172,,0.5376085859975057,0.0015477552016205497,0.0007285438351756213,99.82885661666667
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,174,173,,0.5375381572518287,0.0018040870962152478,0.0009986743200000037,99.81552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,175,174,,0.5375381572518287,0.0019541726350298027,0.0009986743200000037,99.81552328333335
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,176,175,,0.5376790147991825,0.0020554509063869346,0.0012386743199999939,99.84218994999999
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,177,176,,0.5376790147991825,0.0020554509063869346,0.0012386743199999939,99.84218994999999
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,178,177,,0.5376790147991825,0.0020554509063869346,0.0012386743199999939,99.84218994999999
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,179,178,,0.5376790147991825,0.0020554509063869346,0.0012386743199999939,99.84218994999999
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,180,179,,0.5376790147991825,0.0020554509063869346,0.0012386743199999939,99.84218994999999
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,181,180,,0.5376790147991825,0.0014379160969042843,0.0007987819791754891,99.84218995000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,182,181,,0.5377494436568594,0.001650763588517521,0.0009649814031751358,99.77552328333334
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,183,182,,0.5383128765342747,0.001614092424038605,0.0009809814031751518,99.88218995000003
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,184,183,,0.5376790147991825,0.0016570916186702514,0.0011791421071747354,99.76218995000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,185,184,,0.5376790147991825,0.0016570916186702514,0.0011791421071747354,99.76218995000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,186,185,,0.5376790147991825,0.0016570916186702514,0.0011791421071747354,99.76218995000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,187,186,,0.5376790147991825,0.0016570916186702514,0.0011791421071747354,99.76218995000002
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,188,187,,0.5378198725705364,0.0015474577384860008,0.0010511421071748295,99.78885661666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,189,188,,0.5377494436568594,0.0016244747732065683,0.0009412252353606654,99.85552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,190,189,,0.5384537353136284,0.0016845384386034255,0.001233264091174302,99.98885661666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,191,190,,0.5377494436568594,0.0016917909251260215,0.001217264091174508,99.85552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,192,191,,0.5377494436568594,0.0016917909251260215,0.001217264091174508,99.85552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,193,192,,0.5377494436568594,0.0017177225667700182,0.001265264091174334,99.85552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,194,193,,0.5377494436568594,0.0017177225667700182,0.001265264091174334,99.85552328333333
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,195,194,,0.5378903015402132,0.0016494830328342357,0.001153264091174444,99.88218995000003
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,196,195,,0.5378198725705364,0.001698527488324402,0.0012393473551741696,99.86885661666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,197,196,,0.5378198725705364,0.0016885841396319875,0.0012233473551741536,99.78885661666668
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,198,197,,0.5378903015402132,0.0016104829834325163,0.0011133396790807826,99.88218995000003
QHD-SB coarse-only,QCE coarse-only,QHD-SB/QCE beam search trajectory,QCE beam,199,198,,0.5378198725705364,0.001493777516617822,0.0010994073192667209,99.86885661666668
